Porto , Olympiacos,group,"Estádio das Antas, Porto",2,2,1998-09-16 20:45:00+02:00
Croatia Zagreb , Ajax,group,"Stadion Maksimir, Zagreb",0,0,1998-09-16 20:45:00+02:00
Ajax , Porto,group,"Amsterdam Arena, Amsterdam",2,1,1998-09-30 20:45:00+02:00
Olympiacos , Croatia Zagreb,group,"Olympic Stadium, Athens",2,0,1998-09-30 20:45:00+02:00
Olympiacos , Ajax,group,"Olympic Stadium, Athens",1,0,1998-10-21 20:45:00+02:00
Porto , Croatia Zagreb,group,"Estádio das Antas, Porto",3,0,1998-10-21 20:45:00+02:00
Ajax , Olympiacos,group,"Amsterdam Arena, Amsterdam",2,0,1998-11-04 20:45:00+01:00
Croatia Zagreb , Porto,group,"Stadion Maksimir, Zagreb",3,1,1998-11-04 20:45:00+01:00
Ajax , Croatia Zagreb,group,"Amsterdam Arena, Amsterdam",0,1,1998-11-25 20:45:00+01:00
Olympiacos , Porto,group,"Olympic Stadium, Athens",2,1,1998-11-25 20:45:00+01:00
Porto , Ajax,group,"Estádio das Antas, Porto",3,0,1998-12-09 20:45:00+01:00
Croatia Zagreb , Olympiacos,group,"Stadion Maksimir, Zagreb",1,1,1998-12-09 20:45:00+01:00
Juventus , Galatasaray,group,"Stadio delle Alpi, Turin",2,2,1998-09-16 20:45:00+02:00
Athletic Bilbao , Rosenborg,group,"San Mamés Stadium, Bilbao",1,1,1998-09-16 20:45:00+02:00
Rosenborg , Juventus,group,"Lerkendal Stadion, Trondheim",1,1,1998-09-30 20:45:00+02:00
Galatasaray , Athletic Bilbao,group,"Ali Sami Yen Stadium, Istanbul",2,1,1998-09-30 20:45:00+02:00
Rosenborg , Galatasaray,group,"Lerkendal Stadion, Trondheim",3,0,1998-10-21 20:45:00+02:00
Athletic Bilbao , Juventus,group,"San Mamés Stadium, Bilbao",0,0,1998-10-21 20:45:00+02:00
Juventus , Athletic Bilbao,group,"Stadio delle Alpi, Turin",1,1,1998-11-04 20:45:00+01:00
Galatasaray , Rosenborg,group,"Ali Sami Yen Stadium, Istanbul",3,0,1998-11-04 20:45:00+01:00
Rosenborg , Athletic Bilbao,group,"Lerkendal Stadion, Trondheim",2,1,1998-11-25 20:45:00+01:00
Galatasaray , Juventus,group,"Ali Sami Yen Stadium, Istanbul",1,1,1998-12-02 20:45:00+01:00
Juventus , Rosenborg,group,"Stadio delle Alpi, Turin",2,0,1998-12-09 20:45:00+01:00
Athletic Bilbao , Galatasaray,group,"San Mamés Stadium, Bilbao",1,0,1998-12-09 20:45:00+01:00
Real Madrid , Internazionale,group,"Ramón Sánchez Pizjuán, Seville",2,0,1998-09-16 20:45:00+02:00
Sturm Graz , Spartak Moscow,group,"Arnold Schwarzenegger-Stadion, Graz",0,2,1998-09-16 20:45:00+02:00
Internazionale , Sturm Graz,group,"San Siro, Milan",1,0,1998-09-30 20:45:00+02:00
Spartak Moscow , Real Madrid,group,"Luzhniki Stadium, Moscow",2,1,1998-09-30 17:45:00+02:00
Real Madrid , Sturm Graz,group,"Santiago Bernabéu, Madrid",6,1,1998-10-21 20:45:00+02:00
Internazionale , Spartak Moscow,group,"San Siro, Milan",2,1,1998-10-21 20:45:00+02:00
Spartak Moscow , Internazionale,group,"Luzhniki Stadium, Moscow",1,1,1998-11-04 17:45:00+01:00
Sturm Graz , Real Madrid,group,"Arnold Schwarzenegger-Stadion, Graz",1,5,1998-11-05 20:00:00+01:00
Internazionale , Real Madrid,group,"San Siro, Milan",3,1,1998-11-25 20:45:00+01:00
Spartak Moscow , Sturm Graz,group,"Luzhniki Stadium, Moscow",0,0,1998-11-25 17:45:00+01:00
Real Madrid , Spartak Moscow,group,"Santiago Bernabéu, Madrid",2,1,1998-12-09 20:45:00+01:00
Sturm Graz , Internazionale,group,"Arnold Schwarzenegger-Stadion, Graz",0,2,1998-12-09 20:45:00+01:00
Manchester United , Barcelona,group,"Old Trafford, Manchester",3,3,1998-09-16 20:45:00+02:00
Brøndby , Bayern Munich,group,"Parken Stadium, Copenhagen",2,1,1998-09-16 20:45:00+02:00
Bayern Munich , Manchester United,group,"Olympiastadion, Munich",2,2,1998-09-30 20:45:00+02:00
Barcelona , Brøndby,group,"Camp Nou, Barcelona",2,0,1998-09-30 20:45:00+02:00
Brøndby , Manchester United,group,"Parken Stadium, Copenhagen",2,6,1998-10-21 20:45:00+02:00
Bayern Munich , Barcelona,group,"Olympiastadion, Munich",1,0,1998-10-21 20:45:00+02:00
Barcelona , Bayern Munich,group,"Camp Nou, Barcelona",1,2,1998-11-04 20:45:00+01:00
Manchester United , Brøndby,group,"Old Trafford, Manchester",5,0,1998-11-04 20:45:00+01:00
Barcelona , Manchester United,group,"Camp Nou, Barcelona",3,3,1998-11-25 20:45:00+01:00
Bayern Munich , Brøndby,group,"Olympiastadion, Munich",2,0,1998-11-25 20:45:00+01:00
Manchester United , Bayern Munich,group,"Old Trafford, Manchester",1,1,1998-12-09 20:45:00+01:00
Brøndby , Barcelona,group,"Parken Stadium, Copenhagen",0,2,1998-12-09 20:45:00+01:00
Panathinaikos , Dynamo Kyiv,group,"Nikos Goumas Stadium, Athens",2,1,1998-09-16 20:45:00+02:00
Lens , Arsenal,group,"Stade Félix-Bollaert, Lens",1,1,1998-09-16 20:45:00+02:00
Arsenal , Panathinaikos,group,"Wembley Stadium, London",2,1,1998-09-30 20:45:00+02:00
Dynamo Kyiv , Lens,group,"Olimpiyskiy National Sports Complex, Kiev",1,1,1998-09-30 20:45:00+02:00
Arsenal , Dynamo Kyiv,group,"Wembley Stadium, London",1,1,1998-10-21 20:45:00+02:00
Lens , Panathinaikos,group,"Stade Félix-Bollaert, Lens",1,0,1998-10-21 20:45:00+02:00
Dynamo Kyiv , Arsenal,group,"Olimpiyskiy National Sports Complex, Kiev",3,1,1998-11-04 20:45:00+01:00
Panathinaikos , Lens,group,"Olympic Stadium, Athens",1,0,1998-11-04 20:45:00+01:00
Arsenal , Lens,group,"Wembley Stadium, London",0,1,1998-11-25 20:45:00+01:00
Dynamo Kyiv , Panathinaikos,group,"Olimpiyskiy National Sports Complex, Kiev",2,1,1998-11-25 18:45:00+01:00
Panathinaikos , Arsenal,group,"Olympic Stadium, Athens",1,3,1998-12-09 20:45:00+01:00
Lens , Dynamo Kyiv,group,"Stade Félix-Bollaert, Lens",1,3,1998-12-09 20:45:00+01:00
PSV Eindhoven , HJK,group,"Philips Stadion, Eindhoven",2,1,1998-09-16 20:45:00+02:00
Kaiserslautern , Benfica,group,"Fritz-Walter-Stadion, Kaiserslautern",1,0,1998-09-16 20:45:00+02:00
Benfica , PSV Eindhoven,group,"Estádio da Luz, Lisbon",2,1,1998-09-30 20:45:00+02:00
HJK , Kaiserslautern,group,"Olympic Stadium, Helsinki",0,0,1998-09-30 20:45:00+02:00
PSV Eindhoven , Kaiserslautern,group,"Philips Stadion, Eindhoven",1,2,1998-10-21 20:45:00+02:00
HJK , Benfica,group,"Olympic Stadium, Helsinki",2,0,1998-10-21 20:45:00+02:00
Kaiserslautern , PSV Eindhoven,group,"Fritz-Walter-Stadion, Kaiserslautern",3,1,1998-11-04 20:45:00+01:00
Benfica , HJK,group,"Estádio da Luz, Lisbon",2,2,1998-11-04 20:45:00+01:00
HJK , PSV Eindhoven,group,"Olympic Stadium, Helsinki",1,3,1998-11-25 18:45:00+01:00
Benfica , Kaiserslautern,group,"Estádio da Luz, Lisbon",2,1,1998-11-25 20:45:00+01:00
PSV Eindhoven , Benfica,group,"Philips Stadion, Eindhoven",2,2,1998-12-09 20:45:00+01:00
Kaiserslautern , HJK,group,"Fritz-Walter-Stadion, Kaiserslautern",5,2,1998-12-09 20:45:00+01:00
Bayer Leverkusen , Lazio,group,"BayArena, Leverkusen",1,1,1999-09-14 20:45:00+02:00
Dynamo Kyiv , Maribor,group,"Olimpiyskiy NSC, Kiev",0,1,1999-09-14 20:45:00+02:00
Maribor , Bayer Leverkusen,group,"Ljudski vrt, Maribor",0,2,1999-09-22 20:45:00+02:00
Lazio , Dynamo Kyiv,group,"Stadio Olimpico, Rome",2,1,1999-09-22 20:45:00+02:00
Lazio , Maribor,group,"Stadio Olimpico, Rome",4,0,1999-09-29 20:45:00+02:00
Bayer Leverkusen , Dynamo Kyiv,group,"BayArena, Leverkusen",1,1,1999-09-29 20:45:00+02:00
Maribor , Lazio,group,"Ljudski vrt, Maribor",0,4,1999-10-19 20:45:00+02:00
Dynamo Kyiv , Bayer Leverkusen,group,"Olimpiyskiy NSC, Kiev",4,2,1999-10-19 20:45:00+02:00
Lazio , Bayer Leverkusen,group,"Stadio Olimpico, Rome",1,1,1999-10-27 20:45:00+02:00
Maribor , Dynamo Kyiv,group,"Ljudski vrt, Maribor",1,2,1999-10-27 20:45:00+02:00
Bayer Leverkusen , Maribor,group,"BayArena, Leverkusen",0,0,1999-11-02 20:45:00+01:00
Dynamo Kyiv , Lazio,group,"Olimpiyskiy NSC, Kiev",0,1,1999-11-02 20:45:00+01:00
Fiorentina , Arsenal,group,"Stadio Artemio Franchi, Florence",0,0,1999-09-14 20:45:00+02:00
AIK , Barcelona,group,"Råsunda Stadium, Solna",1,2,1999-09-14 20:45:00+02:00
Arsenal , AIK,group,"Wembley Stadium, London",3,1,1999-09-22 20:45:00+02:00
Barcelona , Fiorentina,group,"Camp Nou, Barcelona",4,2,1999-09-22 20:45:00+02:00
Barcelona , Arsenal,group,"Camp Nou, Barcelona",1,1,1999-09-29 20:45:00+02:00
AIK , Fiorentina,group,"Råsunda Stadium, Solna",0,0,1999-09-29 20:45:00+02:00
Fiorentina , AIK,group,"Stadio Artemio Franchi, Florence",3,0,1999-10-19 20:45:00+02:00
Arsenal , Barcelona,group,"Wembley Stadium, London",2,4,1999-10-19 20:45:00+02:00
Arsenal , Fiorentina,group,"Wembley Stadium, London",0,1,1999-10-27 20:45:00+02:00
Barcelona , AIK,group,"Camp Nou, Barcelona",5,0,1999-10-27 20:45:00+02:00
Fiorentina , Barcelona,group,"Stadio Artemio Franchi, Florence",3,3,1999-11-02 20:45:00+01:00
AIK , Arsenal,group,"Råsunda Stadium, Solna",2,3,1999-11-02 20:45:00+01:00
Boavista , Rosenborg,group,"Estádio do Bessa, Porto",0,3,1999-09-14 20:45:00+02:00
Feyenoord , Borussia Dortmund,group,"De Kuip, Rotterdam",1,1,1999-09-14 20:45:00+02:00
Borussia Dortmund , Boavista,group,"Westfalenstadion, Dortmund",3,1,1999-09-22 20:45:00+02:00
Rosenborg , Feyenoord,group,"Lerkendal Stadion, Trondheim",2,2,1999-09-22 20:45:00+02:00
Boavista , Feyenoord,group,"Estádio do Bessa, Porto",1,1,1999-09-29 19:45:00+02:00
Rosenborg , Borussia Dortmund,group,"Lerkendal Stadion, Trondheim",2,2,1999-09-29 20:45:00+02:00
Borussia Dortmund , Rosenborg,group,"Westfalenstadion, Dortmund",0,3,1999-10-19 20:45:00+02:00
Feyenoord , Boavista,group,"De Kuip, Rotterdam",1,1,1999-10-19 20:45:00+02:00
Rosenborg , Boavista,group,"Lerkendal Stadion, Trondheim",2,0,1999-10-27 20:45:00+02:00
Borussia Dortmund , Feyenoord,group,"Westfalenstadion, Dortmund",1,1,1999-10-27 20:45:00+02:00
Boavista , Borussia Dortmund,group,"Estádio do Bessa, Porto",1,0,1999-11-02 19:45:00+01:00
Feyenoord , Rosenborg,group,"De Kuip, Rotterdam",1,0,1999-11-02 20:45:00+01:00
Manchester United , Croatia Zagreb,group,"Old Trafford, Manchester",0,0,1999-09-14 20:45:00+02:00
Marseille , Sturm Graz,group,"Stade Vélodrome, Marseille",2,0,1999-09-14 20:45:00+02:00
Sturm Graz , Manchester United,group,"Arnold Schwarzenegger-Stadium, Graz",0,3,1999-09-22 20:45:00+02:00
Croatia Zagreb , Marseille,group,"Stadion Maksimir, Zagreb",1,2,1999-09-22 20:45:00+02:00
Manchester United , Marseille,group,"Old Trafford, Manchester",2,1,1999-09-29 20:45:00+02:00
Croatia Zagreb , Sturm Graz,group,"Stadion Maksimir, Zagreb",3,0,1999-09-29 20:45:00+02:00
Sturm Graz , Croatia Zagreb,group,"Arnold Schwarzenegger-Stadium, Graz",1,0,1999-10-19 20:45:00+02:00
Marseille , Manchester United,group,"Stade Vélodrome, Marseille",1,0,1999-10-19 20:45:00+02:00
Croatia Zagreb , Manchester United,group,"Stadion Maksimir, Zagreb",1,2,1999-10-27 20:45:00+02:00
Sturm Graz , Marseille,group,"Arnold Schwarzenegger-Stadium, Graz",3,2,1999-10-27 20:45:00+02:00
Manchester United , Sturm Graz,group,"Old Trafford, Manchester",2,1,1999-11-02 20:45:00+01:00
Marseille , Croatia Zagreb,group,"Stade Vélodrome, Marseille",2,2,1999-11-02 20:45:00+01:00
Molde , Porto,group,"Molde Stadium, Molde",0,1,1999-09-15 20:45:00+02:00
Olympiacos , Real Madrid,group,"Olympic Stadium, Athens",3,3,1999-09-15 21:45:00+02:00
Porto , Olympiacos,group,"Estádio das Antas, Porto",2,0,1999-09-21 19:45:00+02:00
Real Madrid , Molde,group,"Santiago Bernabéu, Madrid",4,1,1999-09-21 20:45:00+02:00
Real Madrid , Porto,group,"Santiago Bernabéu, Madrid",3,1,1999-09-28 20:45:00+02:00
Olympiacos , Molde,group,"Olympic Stadium, Athens",3,1,1999-09-28 21:45:00+02:00
Porto , Real Madrid,group,"Estádio das Antas, Porto",2,1,1999-10-20 19:45:00+02:00
Molde , Olympiacos,group,"Molde Stadium, Molde",3,2,1999-10-20 20:45:00+02:00
Porto , Molde,group,"Estádio das Antas, Porto",3,1,1999-10-26 19:45:00+02:00
Real Madrid , Olympiacos,group,"Santiago Bernabéu, Madrid",3,0,1999-10-26 20:45:00+02:00
Molde , Real Madrid,group,"Molde Stadium, Molde",0,1,1999-11-03 20:45:00+01:00
Olympiacos , Porto,group,"Olympic Stadium, Athens",1,0,1999-11-03 21:45:00+01:00
Bayern Munich , PSV Eindhoven,group,"Olympic Stadium, Munich",2,1,1999-09-15 20:45:00+02:00
Valencia , Rangers,group,"Mestalla, Valencia",2,0,1999-09-15 20:45:00+02:00
Rangers , Bayern Munich,group,"Ibrox Stadium, Glasgow",1,1,1999-09-21 19:45:00+02:00
PSV Eindhoven , Valencia,group,"Philips Stadion, Eindhoven",1,1,1999-09-21 20:45:00+02:00
Bayern Munich , Valencia,group,"Olympic Stadium, Munich",1,1,1999-09-28 20:45:00+02:00
PSV Eindhoven , Rangers,group,"Philips Stadion, Eindhoven",0,1,1999-09-28 20:45:00+02:00
Rangers , PSV Eindhoven,group,"Ibrox Stadium, Glasgow",4,1,1999-10-20 20:45:00+02:00
Valencia , Bayern Munich,group,"Mestalla, Valencia",1,1,1999-10-20 20:45:00+02:00
PSV Eindhoven , Bayern Munich,group,"Philips Stadion, Eindhoven",2,1,1999-10-26 20:45:00+02:00
Rangers , Valencia,group,"Ibrox Stadium, Glasgow",1,2,1999-10-26 20:45:00+02:00
Bayern Munich , Rangers,group,"Olympic Stadium, Munich",1,0,1999-11-03 20:45:00+01:00
Valencia , PSV Eindhoven,group,"Mestalla, Valencia",1,0,1999-11-03 20:45:00+01:00
Willem II , Spartak Moscow,group,"Koning Willem II Stadion, Tilburg",1,3,1999-09-15 20:45:00+02:00
Sparta Prague , Bordeaux,group,"Letná Stadium, Prague",0,0,1999-09-15 20:45:00+02:00
Spartak Moscow , Sparta Prague,group,"Luzhniki Stadium, Moscow",1,1,1999-09-21 20:00:00+02:00
Bordeaux , Willem II,group,"Stade Chaban-Delmas, Bordeaux",3,2,1999-09-21 20:45:00+02:00
Bordeaux , Spartak Moscow,group,"Stade Chaban-Delmas, Bordeaux",2,1,1999-09-28 20:45:00+02:00
Sparta Prague , Willem II,group,"Letná Stadium, Prague",4,0,1999-09-28 20:45:00+02:00
Willem II , Sparta Prague,group,"Koning Willem II Stadion, Tilburg",3,4,1999-10-20 20:45:00+02:00
Spartak Moscow , Bordeaux,group,"Luzhniki Stadium, Moscow",1,2,1999-10-20 20:00:00+02:00
Spartak Moscow , Willem II,group,"Luzhniki Stadium, Moscow",1,1,1999-10-26 20:00:00+02:00
Bordeaux , Sparta Prague,group,"Stade Chaban-Delmas, Bordeaux",0,0,1999-10-26 20:45:00+02:00
Sparta Prague , Spartak Moscow,group,"Letná Stadium, Prague",5,2,1999-11-03 20:45:00+01:00
Willem II , Bordeaux,group,"Koning Willem II Stadion, Tilburg",0,0,1999-11-03 20:45:00+01:00
Galatasaray , Hertha BSC,group,"Ali Sami Yen Stadium, Istanbul",2,2,1999-09-15 21:45:00+02:00
Chelsea , Milan,group,"Stamford Bridge, London",0,0,1999-09-15 20:45:00+02:00
Milan , Galatasaray,group,"San Siro, Milan",2,1,1999-09-21 20:45:00+02:00
Hertha BSC , Chelsea,group,"Olympic Stadium, Berlin",2,1,1999-09-21 20:45:00+02:00
Milan , Hertha BSC,group,"San Siro, Milan",1,1,1999-09-28 20:45:00+02:00
Chelsea , Galatasaray,group,"Stamford Bridge, London",1,0,1999-09-28 19:45:00+02:00
Galatasaray , Chelsea,group,"Ali Sami Yen Stadium, Istanbul",0,5,1999-10-20 21:45:00+02:00
Hertha BSC , Milan,group,"Olympic Stadium, Berlin",1,0,1999-10-20 20:45:00+02:00
Milan , Chelsea,group,"San Siro, Milan",1,1,1999-10-26 20:45:00+02:00
Hertha BSC , Galatasaray,group,"Olympic Stadium, Berlin",1,4,1999-10-26 20:45:00+02:00
Chelsea , Hertha BSC,group,"Stamford Bridge, London",2,0,1999-11-03 19:45:00+01:00
Galatasaray , Milan,group,"Ali Sami Yen Stadium, Istanbul",3,2,1999-11-03 21:45:00+01:00
Spartak Moscow , Bayer Leverkusen,group,"Luzhniki Stadium, Moscow",2,0,2000-09-12 18:00:00+02:00
Sporting CP , Real Madrid,group,"Estádio José Alvalade, Lisbon",2,2,2000-09-12 20:45:00+02:00
Bayer Leverkusen , Sporting CP,group,"BayArena, Leverkusen",3,2,2000-09-20 20:45:00+02:00
Real Madrid , Spartak Moscow,group,"Santiago Bernabéu, Madrid",1,0,2000-09-20 20:45:00+02:00
Spartak Moscow , Sporting CP,group,"Luzhniki Stadium, Moscow",3,1,2000-09-27 18:00:00+02:00
Bayer Leverkusen , Real Madrid,group,"BayArena, Leverkusen",2,3,2000-09-27 20:45:00+02:00
Sporting CP , Spartak Moscow,group,"Estádio José Alvalade, Lisbon",0,3,2000-10-17 20:45:00+02:00
Real Madrid , Bayer Leverkusen,group,"Santiago Bernabéu, Madrid",5,3,2000-10-17 20:45:00+02:00
Bayer Leverkusen , Spartak Moscow,group,"BayArena, Leverkusen",1,0,2000-10-25 20:45:00+02:00
Real Madrid , Sporting CP,group,"Santiago Bernabéu, Madrid",4,0,2000-10-25 20:45:00+02:00
Spartak Moscow , Real Madrid,group,"Luzhniki Stadium, Moscow",1,0,2000-11-07 18:00:00+01:00
Sporting CP , Bayer Leverkusen,group,"Estádio José Alvalade, Lisbon",0,0,2000-11-07 20:45:00+01:00
Sparta Prague , Arsenal,group,"Stadion Letná, Prague",0,1,2000-09-12 20:45:00+02:00
Shakhtar Donetsk , Lazio,group,"Shakhtar Stadium, Donetsk",0,3,2000-09-12 20:45:00+02:00
Arsenal , Shakhtar Donetsk,group,"Highbury, London",3,2,2000-09-20 20:45:00+02:00
Lazio , Sparta Prague,group,"Stadio Olimpico, Rome",3,0,2000-09-20 20:45:00+02:00
Arsenal , Lazio,group,"Highbury, London",2,0,2000-09-27 20:45:00+02:00
Sparta Prague , Shakhtar Donetsk,group,"Stadion Letná, Prague",3,2,2000-09-27 20:45:00+02:00
Lazio , Arsenal,group,"Stadio Olimpico, Rome",1,1,2000-10-17 20:45:00+02:00
Shakhtar Donetsk , Sparta Prague,group,"Shakhtar Stadium, Donetsk",2,1,2000-10-17 20:45:00+02:00
Lazio , Shakhtar Donetsk,group,"Stadio Olimpico, Rome",5,1,2000-10-25 20:45:00+02:00
Arsenal , Sparta Prague,group,"Highbury, London",4,2,2000-10-25 20:45:00+02:00
Sparta Prague , Lazio,group,"Letná Stadium, Prague",0,1,2000-11-07 20:45:00+01:00
Shakhtar Donetsk , Arsenal,group,"Shakhtar Stadium, Donetsk",3,0,2000-11-07 20:45:00+01:00
Valencia , Olympiacos,group,"Mestalla, Valencia",2,1,2000-09-12 20:45:00+02:00
Lyon , Heerenveen,group,"Stade de Gerland, Lyon",3,1,2000-09-12 20:45:00+02:00
Olympiacos , Lyon,group,"Spiros Louis Olympic Stadium, Athens",2,1,2000-09-20 20:45:00+02:00
Heerenveen , Valencia,group,"Abe Lenstra Stadion, Heerenveen",0,1,2000-09-20 20:45:00+02:00
Valencia , Lyon,group,"Mestalla, Valencia",1,0,2000-09-27 20:45:00+02:00
Olympiacos , Heerenveen,group,"Spiros Louis Olympic Stadium, Athens",2,0,2000-09-27 20:45:00+02:00
Lyon , Valencia,group,"Stade de Gerland, Lyon",1,2,2000-10-17 20:45:00+02:00
Heerenveen , Olympiacos,group,"Abe Lenstra Stadion, Heerenveen",1,0,2000-10-17 20:45:00+02:00
Olympiacos , Valencia,group,"Spiros Louis Olympic Stadium, Athens",1,0,2000-10-25 20:45:00+02:00
Heerenveen , Lyon,group,"Abe Lenstra Stadion, Heerenveen",0,2,2000-10-25 20:45:00+02:00
Lyon , Olympiacos,group,"Stade de Gerland, Lyon",1,0,2000-11-07 20:45:00+01:00
Valencia , Heerenveen,group,"Mestalla, Valencia",1,1,2000-11-07 20:45:00+01:00
Galatasaray , Monaco,group,"Ali Sami Yen Stadium, Istanbul",3,2,2000-09-12 20:45:00+02:00
Rangers , Sturm Graz,group,"Ibrox Stadium, Glasgow",5,0,2000-09-12 20:45:00+02:00
Sturm Graz , Galatasaray,group,"Arnold Schwarzenegger Stadium, Graz",3,0,2000-09-20 20:45:00+02:00
Monaco , Rangers,group,"Stade Louis II, Monaco",0,1,2000-09-20 20:45:00+02:00
Galatasaray , Rangers,group,"Ali Sami Yen Stadium, Istanbul",3,2,2000-09-27 20:45:00+02:00
Monaco , Sturm Graz,group,"Stade Louis II, Monaco",5,0,2000-09-27 20:45:00+02:00
Rangers , Galatasaray,group,"Ibrox Stadium, Glasgow",0,0,2000-10-17 20:45:00+02:00
Sturm Graz , Monaco,group,"Arnold Schwarzenegger Stadium, Graz",2,0,2000-10-17 20:45:00+02:00
Sturm Graz , Rangers,group,"Arnold Schwarzenegger Stadium, Graz",2,0,2000-10-25 20:45:00+02:00
Monaco , Galatasaray,group,"Stade Louis II, Monaco",4,2,2000-10-25 20:45:00+02:00
Galatasaray , Sturm Graz,group,"Ali Sami Yen Stadium, Istanbul",2,2,2000-11-07 20:45:00+01:00
Rangers , Monaco,group,"Ibrox Stadium, Glasgow",2,2,2000-11-07 20:45:00+01:00
Hamburg , Juventus,group,"Volksparkstadion, Hamburg",4,4,2000-09-13 20:45:00+02:00
Panathinaikos , Deportivo La Coruña,group,"Olympic Stadium, Athens",1,1,2000-09-13 20:45:00+02:00
Juventus , Panathinaikos,group,"Stadio delle Alpi, Turin",2,1,2000-09-19 20:45:00+02:00
Deportivo La Coruña , Hamburg,group,"Estadio Riazor, A Coruña",2,1,2000-09-19 20:45:00+02:00
Juventus , Deportivo La Coruña,group,"Stadio delle Alpi, Torino",0,0,2000-09-26 20:45:00+02:00
Hamburg , Panathinaikos,group,"Volksparkstadion, Hamburg",0,1,2000-09-26 20:45:00+02:00
Deportivo La Coruña , Juventus,group,"Estadio Riazor, A Coruña",1,1,2000-10-18 20:45:00+02:00
Panathinaikos , Hamburg,group,"Spiros Louis Olympic Stadium, Athens",0,0,2000-10-18 20:45:00+02:00
Juventus , Hamburg,group,"Stadio delle Alpi, Turin",1,3,2000-10-24 20:45:00+02:00
Deportivo La Coruña , Panathinaikos,group,"Estadio Riazor, A Coruña",1,0,2000-10-24 20:45:00+02:00
Panathinaikos , Juventus,group,"Spiros Louis Olympic Stadium, Athens",3,1,2000-11-08 20:45:00+01:00
Hamburg , Deportivo La Coruña,group,"Volksparkstadion, Hamburg",1,1,2000-11-08 20:45:00+01:00
Rosenborg , Paris Saint-Germain,group,"Lerkendal Stadion, Trondheim",3,1,2000-09-13 20:45:00+02:00
Helsingborg , Bayern Munich,group,"Olympia, Helsingborg",1,3,2000-09-13 20:45:00+02:00
Paris Saint-Germain , Helsingborg,group,"Parc des Princes, Paris",4,1,2000-09-19 20:45:00+02:00
Bayern Munich , Rosenborg,group,"Olympiastadion, Munich",3,1,2000-09-19 20:45:00+02:00
Paris Saint-Germain , Bayern Munich,group,"Parc des Princes, Paris",1,0,2000-09-26 20:45:00+02:00
Rosenborg , Helsingborg,group,"Lerkendal Stadion, Trondheim",6,1,2000-09-26 20:45:00+02:00
Bayern Munich , Paris Saint-Germain,group,"Olympiastadion, Munich",2,0,2000-10-18 20:45:00+02:00
Helsingborg , Rosenborg,group,"Olympia, Helsingborg",2,0,2000-10-18 20:45:00+02:00
Paris Saint-Germain , Rosenborg,group,"Parc des Princes, Paris",7,2,2000-10-24 20:45:00+02:00
Bayern Munich , Helsingborg,group,"Olympiastadion, Munich",0,0,2000-10-24 20:45:00+02:00
Helsingborg , Paris Saint-Germain,group,"Olympia, Helsingborg",1,1,2000-11-08 20:45:00+01:00
Rosenborg , Bayern Munich,group,"Lerkendal Stadion, Trondheim",1,1,2000-11-08 20:45:00+01:00
Manchester United , Anderlecht,group,"Old Trafford, Manchester",5,1,2000-09-13 20:45:00+02:00
PSV Eindhoven , Dynamo Kyiv,group,"Philips Stadion, Eindhoven",2,1,2000-09-13 20:45:00+02:00
Dynamo Kyiv , Manchester United,group,"Olimpiyskiy National Sports Complex, Kiev",0,0,2000-09-19 20:45:00+02:00
Anderlecht , PSV Eindhoven,group,"Constant Vanden Stock Stadium, Brussels",1,0,2000-09-19 20:45:00+02:00
